"Product Id","Variant Id","Handle","Title","Body (Html)","Vendor","Type","Tags","Published","Option Fulfill Value","Custom Option","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant Sku","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","Google Shopping / Mpn","Google Shopping / Age Group","Google Shopping / Gender","Google Shopping / Google Product Category","Seo Title","Seo Description","Google Shopping / Adwords Grouping","Google Shopping / Adwords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost Per Item","Available On Listing Pages","Available On Sitemap Files","Template","Shipping Profile Name","Variant Tag","Facebook Pixel Id","Facebook Access Token","Product Stock Status","Shipping Fee","Base Cost Variant"
"'1000000489691855'","'1000011121467214'","crs-elv-na-nn-0411-01",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699093996075.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316955",,,,0,0
"'1000000489691855'","'1000011121467215'","crs-elv-na-nn-0411-01",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699094008605.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316958",,,,0,0
"'1000000489691855'","'1000011121467216'","crs-elv-na-nn-0411-01",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316960",,,,0,0
"'1000000489691855'","'1000011121467217'","crs-elv-na-nn-0411-01",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316961",,,,0,0
"'1000000489691855'","'1000011121467218'","crs-elv-na-nn-0411-01",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316963",,,,0,0
"'1000000489691855'","'1000011121467219'","crs-elv-na-nn-0411-01",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316966",,,,0,0
"'1000000489691855'","'1000011121467220'","crs-elv-na-nn-0411-01",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316969",,,,0,0
"'1000000489691855'","'1000011121467221'","crs-elv-na-nn-0411-01",,,,,,,,,,"10.5 Men",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316972",,,,0,0
"'1000000489691855'","'1000011121467222'","crs-elv-na-nn-0411-01",,,,,,,,,,"11 Men",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316973",,,,0,0
"'1000000489691855'","'1000011121467223'","crs-elv-na-nn-0411-01",,,,,,,,,,"11.5 Men",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316974",,,,0,0
"'1000000489691855'","'1000011121467224'","crs-elv-na-nn-0411-01",,,,,,,,,,"12 Men",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316975",,,,0,0
"'1000000489691855'","'1000011121467225'","crs-elv-na-nn-0411-01",,,,,,,,,,"13 Men",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316976",,,,0,0
"'1000000489691855'","'1000011121467226'","crs-elv-na-nn-0411-01",,,,,,,,,,"9 Kid",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316977",,,,0,0
"'1000000489691855'","'1000011121467227'","crs-elv-na-nn-0411-01",,,,,,,,,,"10 Kid",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316978",,,,0,0
"'1000000489691855'","'1000011121467228'","crs-elv-na-nn-0411-01",,,,,,,,,,"11 Kid",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316979",,,,0,0
"'1000000489691855'","'1000011121467229'","crs-elv-na-nn-0411-01",,,,,,,,,,"12 Kid",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316980",,,,0,0
"'1000000489691855'","'1000011121467231'","crs-elv-na-nn-0411-01",,,,,,,,,,"13 Kid",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316981",,,,0,0
"'1000000489691855'","'1000011121467232'","crs-elv-na-nn-0411-01",,,,,,,,,,"1 Youth",,"White",,,"CRS-ELV-NA-NN-0411-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316982",,,,0,0
"'1000000489937709'","'1000011128934784'","crs-pnt-ha-my-061101","PREMIUM PNT CRS HA 061101","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand. </li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt=""""/></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt=""""/></strong></li>
</ul>",,,"crms,pnt","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699267227077.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000011106316953",,,,,
"'1000000489937709'","'1000011128934785'","crs-pnt-ha-my-061101",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699267227066.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316955",,,,0,0
"'1000000489937709'","'1000011128934786'","crs-pnt-ha-my-061101",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699267227087.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316958",,,,0,0
"'1000000489937709'","'1000011128934787'","crs-pnt-ha-my-061101",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316960",,,,0,0
"'1000000489937709'","'1000011128934788'","crs-pnt-ha-my-061101",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316961",,,,0,0
"'1000000489937709'","'1000011128934789'","crs-pnt-ha-my-061101",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316963",,,,0,0
"'1000000489937709'","'1000011128934790'","crs-pnt-ha-my-061101",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316966",,,,0,0
"'1000000489937709'","'1000011128934791'","crs-pnt-ha-my-061101",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316969",,,,0,0
"'1000000489937709'","'1000011128934792'","crs-pnt-ha-my-061101",,,,,,,,,,"10.5 Men",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316972",,,,0,0
"'1000000489937709'","'1000011128934793'","crs-pnt-ha-my-061101",,,,,,,,,,"11 Men",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316973",,,,0,0
"'1000000489937709'","'1000011128934794'","crs-pnt-ha-my-061101",,,,,,,,,,"11.5 Men",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316974",,,,0,0
"'1000000489937709'","'1000011128934795'","crs-pnt-ha-my-061101",,,,,,,,,,"12 Men",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316975",,,,0,0
"'1000000489937709'","'1000011128934796'","crs-pnt-ha-my-061101",,,,,,,,,,"13 Men",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316976",,,,0,0
"'1000000489937709'","'1000011128934797'","crs-pnt-ha-my-061101",,,,,,,,,,"9 Kid",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316977",,,,0,0
"'1000000489937709'","'1000011128934798'","crs-pnt-ha-my-061101",,,,,,,,,,"10 Kid",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316978",,,,0,0
"'1000000489937709'","'1000011128934799'","crs-pnt-ha-my-061101",,,,,,,,,,"11 Kid",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316979",,,,0,0
"'1000000489937709'","'1000011128934800'","crs-pnt-ha-my-061101",,,,,,,,,,"12 Kid",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316980",,,,0,0
"'1000000489937709'","'1000011128934801'","crs-pnt-ha-my-061101",,,,,,,,,,"13 Kid",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316981",,,,0,0
"'1000000489937709'","'1000011128934802'","crs-pnt-ha-my-061101",,,,,,,,,,"1 Youth",,"White",,,"CRS-PNT-HA-MY-061101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316982",,,,0,0
"'1000000490002195'","'1000011129870514'","crs-mgs-va-nn-0711-01","PREMIUM MGS CRS VA 071101","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand. </li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt=""""/></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt=""""/></strong></li>
</ul>",,,"crms,mgs","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699333333009.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000011106316953",,,,,
"'1000000490002195'","'1000011129870515'","crs-mgs-va-nn-0711-01",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699333332998.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316955",,,,0,0
"'1000000490002195'","'1000011129870516'","crs-mgs-va-nn-0711-01",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699333333019.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316958",,,,0,0
"'1000000490002195'","'1000011129870517'","crs-mgs-va-nn-0711-01",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316960",,,,0,0
"'1000000490002195'","'1000011129870518'","crs-mgs-va-nn-0711-01",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316961",,,,0,0
"'1000000490002195'","'1000011129870519'","crs-mgs-va-nn-0711-01",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316963",,,,0,0
"'1000000490002195'","'1000011129870520'","crs-mgs-va-nn-0711-01",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316966",,,,0,0
"'1000000490002195'","'1000011129870521'","crs-mgs-va-nn-0711-01",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316969",,,,0,0
"'1000000490002195'","'1000011129870522'","crs-mgs-va-nn-0711-01",,,,,,,,,,"10.5 Men",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316972",,,,0,0
"'1000000490002195'","'1000011129870523'","crs-mgs-va-nn-0711-01",,,,,,,,,,"11 Men",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316973",,,,0,0
"'1000000490002195'","'1000011129870524'","crs-mgs-va-nn-0711-01",,,,,,,,,,"11.5 Men",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316974",,,,0,0
"'1000000490002195'","'1000011129870525'","crs-mgs-va-nn-0711-01",,,,,,,,,,"12 Men",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316975",,,,0,0
"'1000000490002195'","'1000011129870526'","crs-mgs-va-nn-0711-01",,,,,,,,,,"13 Men",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316976",,,,0,0
"'1000000490002195'","'1000011129870527'","crs-mgs-va-nn-0711-01",,,,,,,,,,"9 Kid",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316977",,,,0,0
"'1000000490002195'","'1000011129870528'","crs-mgs-va-nn-0711-01",,,,,,,,,,"10 Kid",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316978",,,,0,0
"'1000000490002195'","'1000011129870529'","crs-mgs-va-nn-0711-01",,,,,,,,,,"11 Kid",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316979",,,,0,0
"'1000000490002195'","'1000011129870530'","crs-mgs-va-nn-0711-01",,,,,,,,,,"12 Kid",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316980",,,,0,0
"'1000000490002195'","'1000011129870531'","crs-mgs-va-nn-0711-01",,,,,,,,,,"13 Kid",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316981",,,,0,0
"'1000000490002195'","'1000011129870532'","crs-mgs-va-nn-0711-01",,,,,,,,,,"1 Youth",,"White",,,"CRS-MGS-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316982",,,,0,0
"'1000000490002251'","'1000011129870933'","crs-luv-ha-hi-071101","PREMIUM LUV CRS HA 071101","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand. </li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt=""""/></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt=""""/></strong></li>
</ul>",,,"crms,track-id-1000000489937709,luv","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/1699333253418.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000011129870570",,,,,
"'1000000490002251'","'1000011129870934'","crs-luv-ha-hi-071101",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/1699333253408.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870571",,,,0,0
"'1000000490002251'","'1000011129870935'","crs-luv-ha-hi-071101",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/1699333253397.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870572",,,,0,0
"'1000000490002251'","'1000011129870936'","crs-luv-ha-hi-071101",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870573",,,,0,0
"'1000000490002251'","'1000011129870937'","crs-luv-ha-hi-071101",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870574",,,,0,0
"'1000000490002251'","'1000011129870938'","crs-luv-ha-hi-071101",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870575",,,,0,0
"'1000000490002251'","'1000011129870939'","crs-luv-ha-hi-071101",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870576",,,,0,0
"'1000000490002251'","'1000011129870940'","crs-luv-ha-hi-071101",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870577",,,,0,0
"'1000000490002251'","'1000011129870941'","crs-luv-ha-hi-071101",,,,,,,,,,"10.5 Men",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870578",,,,0,0
"'1000000490002251'","'1000011129870942'","crs-luv-ha-hi-071101",,,,,,,,,,"11 Men",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870579",,,,0,0
"'1000000490002251'","'1000011129870943'","crs-luv-ha-hi-071101",,,,,,,,,,"11.5 Men",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870580",,,,0,0
"'1000000490002251'","'1000011129870944'","crs-luv-ha-hi-071101",,,,,,,,,,"12 Men",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870581",,,,0,0
"'1000000490002251'","'1000011129870945'","crs-luv-ha-hi-071101",,,,,,,,,,"13 Men",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870582",,,,0,0
"'1000000490002251'","'1000011129870946'","crs-luv-ha-hi-071101",,,,,,,,,,"9 Kid",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870583",,,,0,0
"'1000000490002251'","'1000011129870947'","crs-luv-ha-hi-071101",,,,,,,,,,"10 Kid",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870584",,,,0,0
"'1000000490002251'","'1000011129870948'","crs-luv-ha-hi-071101",,,,,,,,,,"11 Kid",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870585",,,,0,0
"'1000000490002251'","'1000011129870949'","crs-luv-ha-hi-071101",,,,,,,,,,"12 Kid",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870586",,,,0,0
"'1000000490002251'","'1000011129870950'","crs-luv-ha-hi-071101",,,,,,,,,,"13 Kid",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870587",,,,0,0
"'1000000490002251'","'1000011129870951'","crs-luv-ha-hi-071101",,,,,,,,,,"1 Youth",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870588",,,,0,0
